id_tweet,texto_tweet,texto_limpo,cluster,tsne_x,tsne_y
1971732955967246457,@Ededneo simm tô esperando chegar o final do spin off pra eu me matar junto com os personagens https://t.co/sgrK3fTn3V,simm esperando chegar final spin off pra matar junto personagens,1,6.524891,2.6210635
1971732753927623171,Vou matar a Cecília por ter me feito assistir aot,vou matar cecília ter feito assistir aot,0,-0.45557293,-13.859556
1971732698151657970,acho que vou me matar antes da meia noite,acho vou matar antes meia noite,0,4.452591,-17.913498
1971732679377961077,@hny720 @azul_cereja Em ideia eu não poderia denunciar um ladrão então já q ele pode se revoltar e me matar dps kkk,ideia poderia denunciar ladrão então pode revoltar matar dps kkk,1,14.350409,11.034908
1971732653385900107,quero me matar na cachaça domingo,quero matar cachaça domingo,0,11.0101385,24.305655
1971732565427139012,"@les79774 @_ok0nma @peitudamarrenta acho mto engraçado vcs associarem mulher com perigo quando homem é tipo “ai me deu claustrofobia aqui no elevador, vou tentar matar minha mulher e desfigurar ela no soco”

incels são todos histéricos",acho mto engraçado vcs associarem mulher perigo homem tipo deu claustrofobia aqui elevador vou tentar matar mulher desfigurar soco incels todos histéricos,1,24.707598,-2.8701546
1971732541830058199,Se eu me matar hoje pode ter certeza que a culpa é da Erika https://t.co/65XjjAcCY6,matar hoje pode ter certeza culpa erika,0,10.386411,-13.291398
1971732439619031054,eu tava a profissional do mad city fui joga o cap 2 e to sendo a burra toda hora vem um policial de dentro do meu rabo me matar,tava profissional mad city joga cap sendo burra toda hora vem policial dentro rabo matar,1,16.19955,0.9002021
1971732435919687701,Segunda feira se eu não voltar pra rotina eu vou me matar sem pensar 2x,segunda feira voltar pra rotina vou matar pensar,0,-1.9032279,-17.856195
1971732418991477111,@GROTESKVORE Eu sinto que você quer me matar do coração.,sinto quer matar coração,0,2.7242618,4.5968537
1971732415040442555,@miguelamesma 😞 ela e a azealia tenho vontade de me matar r.i.p.,azealia vontade matar rip,0,-11.654859,-3.3835504
1971732380525502539,Eu vou me dar a missão de viajar até a sede do X e matar com minhas próprias mãos a parte do time que cuida do autorefresh. DESGRAÇA,vou dar missão viajar sede matar próprias mãos parte time cuida autorefresh desgraça,0,1.0672959,-21.31574
1971732379149701623,@lariszee o dia q eu me matar nao vem chorar nao,dia matar nao vem chorar nao,1,-9.479877,7.384129
1971732368118730947,"Adoro ser desequilibrada, os dias são sempre uma surpresa, será q vou ter um novo corte de cabelo? Uma nova compra impulsiva? Sera que vou me matar? Nunca sabemos",adoro desequilibrada dias sempre surpresa vou ter novo corte cabelo nova compra impulsiva sera vou matar nunca sabemos,0,0.13148627,-15.746638
1971732327975080133,@LKLISAM @rominhoking vou me matar,vou matar,0,1.6329609,-17.310814
1971732301307634036,"não consigo me interessar por mais ninguém dps dele, eu vou me matar 💕",consigo interessar ninguém dps vou matar,0,6.1003203,-16.210037
1971732253970780541,gnt minha cabeça nao para q vontsde de me matar,gnt cabeça nao vontsde matar,0,16.859846,-19.861738
1971732189932126247,acho que vou me matar,acho vou matar,0,4.191152,-15.326986
1971732002794803430,pqp eu não sei conversar com adultos eu  quero me matar que vergonha https://t.co/ldcuIU7WJe,pqp sei conversar adultos quero matar vergonha,0,2.0124385,-11.761532
1971731958624670182,ESSA CANETA DOS INFERNOS PARA DE FUNCIONAR AGORA EU VOU ME MATAR,caneta infernos funcionar agora vou matar,0,1.5389175,-15.5709505
1971731918791364619,vou me matar eu me odeio,vou matar odeio,0,-0.6080385,-18.86262
1971731871600869805,vou me matar fiquei horas fazendo um relatório lendo e relendo achando que era pra essa semana e é pra dezembro deus ta contra mim,vou matar fiquei horas fazendo relatório lendo relendo achando pra semana pra dezembro deus contra mim,1,21.786499,-6.683435
1971731822888603843,5 álbuns da lana = vou me matar em breve https://t.co/VBur3U1Q1r,álbuns lana vou matar breve,0,-0.7735773,-17.45568
1971731757621039107,Aí preciso matar oq tá me matando,preciso matar matando,0,0.44696143,-20.286602
1971731742932525118,se eu me matar n vai ter essa desgraça mais,matar vai ter desgraça,0,6.303933,-11.777411
1971731618521104495,eu queria me matar na frente do meu chefe,queria matar frente chefe,0,1.6488731,-26.197845
1971731564183933133,"respondi uma mensagem arriscada com outra, ou vou ser feliz ou vou me matar!!!",respondi mensagem arriscada outra vou feliz vou matar,0,1.9858304,-18.273293
1971731510421225594,Vou me matar hoje às 23:59,vou matar hoje,0,3.2237103,-19.147621
1971731505157411272,"eu tava esperando isso amigos, eu sabia q ele ia querer me matar https://t.co/6NW5hQVCD2 https://t.co/GM3Dhdhovw",tava esperando amigos sabia querer matar,1,5.794031,2.2508156
1971731468700602777,vou me matar agora terei que ser o homem da situationship,vou matar agora homem situationship,0,1.2224005,-15.354974
1971731454360265004,to muito falante hoje desculpa vou me matar,falante hoje desculpa vou matar,0,3.2053845,-19.214542
1971731442024812698,@StymesttSun_ Eu quis me matar cauan nossa se eu fosse os caras eu nunca mais fazia nada,quis matar cauan caras nunca fazia nada,1,-0.7284143,-10.918778
1971731434072428772,Eu vou me matar. https://t.co/qoaPxT50IG,vou matar,0,1.6328622,-17.311377
1971731428867297355,@theplotinlu faço piada agora mas na época eu quis me matar na frente do chris,faço piada agora época quis matar frente chris,0,2.4215267,-27.484047
1971731391886119308,queria desabafar que show you the way do thundercat foi feita pra mim e tipo eu nao fui no show dele que caiu bem no MEU ANIVERSWRIO........eu n quero saber se ele tocou essa no show ou nao pq só de pensar da vntd de me matar https://t.co/qJExt65Mh4,queria desabafar show you the way thundercat feita pra mim tipo nao show caiu bem aniverswrioeu quero saber tocou show nao pensar vntd matar,1,-13.629333,-10.13318
1971731390506193089,a nostalgia &gt;VAI&lt; me matar  sem sombra de duvidas https://t.co/lkdkr15dXv,nostalgia gtvailt matar sombra duvidas,0,3.2808185,-14.018691
1971735596256407927,@diFreLtas nss inter e ru na primeira semana ainda vai ser o motivo do meu suicídio,nss inter primeira semana ainda vai motivo suicídio,1,-6.982746,-21.780617
1971735218068639833,nunca mais conto nada pra zika ela vai ser o motivo do meu suicídio,nunca conto nada pra zika vai motivo suicídio,1,-7.019104,-21.729052
1971710140345983401,"@donocooperativa Estou nos antípodas do BE e da Mortágua, mas criticar alguém que vai dar apoio a pessoas em condições deploráveis devido à guerra, é estar morto por dentro.",antípodas mortágua criticar alguém vai dar apoio pessoas condições deploráveis devido guerra morto dentro,2,15.544191,-5.3592367
1971708356286087343,"""ah pq tem que jogar vários torneios pra subir no ranking""

Ah sim, pra depois ele estar morto fisicamente e ter uma lesão? Estão certos o João e a equipe de focar mais no desenvolvimento físico. Fora que é final de temporada e mais três torneios está de bom tamanho https://t.co/SefpuLmT2E",jogar vários torneios pra subir ranking sim pra morto fisicamente ter lesão certos joão equipe focar desenvolvimento físico final temporada três torneios bom tamanho,2,8.06474,2.1008852
1971696531565957233,"@Corinthians Não basta o clube já estar morto com uma dívida de três bilhões.... 

É só notícia ruim.",basta clube morto dívida três bilhões notícia ruim,2,11.355992,-4.583279
1971965012982857843,@_PATRIA_MAMADA Ele so queria cortar os pulsos sem parecer suicidio.,queria cortar pulsos parecer suicidio,1,5.07968,-24.350992
1971695776058515865,"@republiqueBRA Honra se lava com sangue, já que não há justiça no bostil. 

Esse cara deveria estar morto, tal qual o idoso que ele matou.",honra lava sangue justiça bostil cara deveria morto tal idoso matou,2,16.001532,-8.448638
1971693886730063955,"@sam_aquino A câmera por trás mostra que o Bobadilla tava interaço na bola. O Rigoni nunca imaginaria esse desfecho.
Fora que: por ser escalado na ala, que nao é a função dele, devia estar morto. Culpa do Crespo que deu uma de pardal.",câmera trás mostra bobadilla tava interaço bola rigoni nunca imaginaria desfecho escalado ala nao função devia morto culpa crespo deu pardal,2,7.7492466,9.7667055
1971679632803201206,"@ciro_nogueira Vc apoiou o Lula e este governo ate agora, e vem falar isso? Vc não tem vergonha na cara, como um sujeito desse olha para os filhos em casa? Tem de estar morto por dentro.",apoiou lula governo ate agora vem falar vergonha cara sujeito desse olha filhos casa morto dentro,2,10.268424,-1.7858607
1971676212134293993,"@Jeils_x Bom, mas e os plots? Tipo o plot da makima ser o demônio do controle? Plot do demônio das armas já estar morto e etc , os plots são bons kkk",bom plots tipo plot makima demônio controle plot demônio armas morto etc plots bons kkk,2,13.563138,13.997508
1971666842285748415,"O Corinthians está a semana inteira treinando, descansando enquanto o Flamengo jogou ontem de forma bem intensa na libertadores, e domingo vai jogar do mesmo jeito e quem vai estar morto em campo vai ser o time do Corinthians que vai levar um sacode, infelizmente !",corinthians semana inteira treinando descansando enquanto flamengo jogou ontem forma bem intensa libertadores domingo vai jogar jeito vai morto campo vai time corinthians vai levar sacode infelizmente,2,8.403715,-9.661734
1971648518436933855,"eu pretendo um dia ter algo com james 
eu preferia ser esfolado em 5
preferia estar morto",pretendo dia ter algo james preferia esfolado preferia morto,2,5.4587193,-4.927399
1971645336235258030,"@fortinary @thisdracarys Eu tinha uma única condição q me impedia de dropar a série.

""O Pai tem que estar morto""

Enfim, gosto de Revenge e é inegável q ela foi e é a base pra mts outros produtos de sucesso talqual Avenida Brasil e Beleza Fatal",única condição impedia dropar série pai morto enfim gosto revenge inegável base pra mts outros produtos sucesso talqual avenida brasil beleza fatal,2,27.01164,5.4430475
1971622623487709231,desejo estar morto,desejo morto,2,13.047744,-5.6559544
1971610102244491529,"@PedroWeissA @Estagiario1902 Erro do mesmo jeito, não foi uma surpresa o German Cano estar morto,deu claro sinais ano passado,mas preferiram acreditar que um jogador velho,iria ser recuperar de uma visível queda de rendimento devido a idade.",erro jeito surpresa german cano mortodeu claro sinais ano passadomas preferiram acreditar jogador velhoiria recuperar visível queda rendimento devido idade,1,9.10459,1.1003517
1971609072027017451,como pode eu estar morto de preocupado e ela vir em sonho pra me dizer que vai dar tudo certo,pode morto preocupado vir sonho pra dizer vai dar tudo certo,2,7.2020097,-0.9988422
1971592389937770952,viver por nada é o mesmo que estar morto 🙄,viver nada morto,2,8.77513,-5.065568
1971587426457174491,@GUNP544594 @Zyankiyaa gustA VOCE NAO PODE DIZER NADA EH SUPISTO VOCE ESTAR MORTO ATE AMANHA LIXO,gusta voce nao pode dizer nada supisto voce morto ate amanha lixo,2,-7.4750156,15.4871025
1971579913930199197,"@jaqueswagner Ah, Jaques.
Eles foram fundamentais no plano golpista. E, diga-se de passagem, o que executaram melhor o serviço que lhes foi designado.

Tome vergonha nessa cara. Vc poderia estar morto se esses caras tivessem concretizado o golpe.

Lula estaria morto.
O Brasil estaria morto.",jaques fundamentais plano golpista digase passagem executaram melhor serviço designado tome vergonha nessa cara poderia morto caras concretizado golpe lula estaria morto brasil estaria morto,2,13.413433,-4.663308
1971563293337895397,"vou dormir papo de três horas essa noite só, quero só ver amanhã, vou estar morto e destruído pra apresentar essa peça",vou dormir papo três horas noite quero ver amanhã vou morto destruído pra apresentar peça,2,6.9708953,-17.455116
1971540519768764540,"@luquituco Nn vai dar, vou estar morto esse dia, qm sabe na próxima",vai dar vou morto dia sabe próxima,2,10.27332,-5.497761
1971538155686994157,"""era para você estar morto"" olha, eu preferiria estar morto que ouvindo essa gritaria insuportável https://t.co/kuVfFoDMpR",morto olha preferiria morto ouvindo gritaria insuportável,2,13.624572,-5.7836347
1971531615328485490,@ThayzzySmith Um morto-vivo até de fato estar morto kkkkkkkkkkkk,mortovivo fato morto kkkkkkkkkkkk,2,19.12998,-8.938002
1971446664805376404,@kirari_haruka Depende muito da vibe. Mas geralmente eu repúdio! Se tu não tem - de 18 anos e ouve essa porra na caixa de som sozinho! Você já merecia estar morto!,depende vibe geralmente repúdio anos ouve porra caixa som sozinho merecia morto,2,16.132711,-14.828396
1971427742731338218,@centralnerv_ A terceira não vai durar nem duas horas para todo mundo estar morto,terceira vai durar duas horas todo mundo morto,2,10.012272,-10.22634
1971418865205903593,"@daniguido To achando mt vivo pra quem deveria estar morto. 

Pode ficar tranquilinho que estamos nos levantando igual  Chicó do alto da compadecida, ao som da gaita de Eduardo Bolsonaro e Paulo Figueiredo, representado no filme por João grilo.",achando vivo pra deveria morto pode ficar tranquilinho levantando igual chicó alto compadecida som gaita eduardo bolsonaro paulo figueiredo representado filme joão grilo,2,16.257391,-7.291714
1971413705717055578,Queria estar morto,queria morto,2,13.7595,-7.308537
1971411935599132946,Flamengo é igual um defunto fingindo estar morto pra comer o cu do coveiro,flamengo igual defunto fingindo morto pra comer coveiro,2,5.85946,8.238231
1971407623380664457,vc tem que estar morto por dentro pra mandar o alanzoka se foder https://t.co/IdxxsWNzXt,morto dentro pra mandar alanzoka foder,2,15.841303,-5.0815477
1971399306033889492,"@betosalesrio @JornalOGlobo Para os cardiologistas brasileiros, em breve, para estar vivo será necessário estar morto.",cardiologistas brasileiros breve vivo necessário morto,2,12.203155,-2.894637
1971396704495862086,honestamente gostaria de estar morto .,honestamente gostaria morto,2,-2.7407987,-9.965612
1971395611225419891,"@poponze ""Era para você estar morto mas TA ToDO QueBRADO"" o repertório da mini pastora tinha acabado",morto todo quebrado repertório mini pastora acabado,2,12.946143,-5.7226515
1971392282818642299,"@samengo_ofc Pedro pode estar morto, mas optar por um ponta improvisado que mal consegue jogar atualmente é suicídio",pedro pode morto optar ponta improvisado mal consegue jogar atualmente suicídio,2,12.032135,-22.93424
1971386966206972217,"@monicaalvesfs Acho que não. Infelizmente o time parece estar morto em campo, acovardado, intimidado. Parece estar morrendo de medo de atacar o outro time. Nunca vi time com nome, dinheiro e elenco desses, morrer de medo de adversário. Parecendo garotinhas mimadas com medo de ficar de castigo.",acho infelizmente time parece morto campo acovardado intimidado parece morrendo medo atacar outro time nunca time nome dinheiro elenco desses morrer medo adversário parecendo garotinhas mimadas medo ficar castigo,1,-2.3430455,-1.2661551
